chain,date,fees_eth,tvl_usd,dex_vol_btc,dex_vol_eth,dex_vol_stable,borrow_vol_btc,borrow_vol_eth,borrow_vol_stable,stablecoin_supply,eth_open,eth_high,eth_low,n_tx,total_dex_vol,total_borrow_vol,dex_btc_share,dex_eth_share,borrow_btc_share,borrow_eth_share,eth_volatility
base,2025-12-24,19.24861045,4373081050,93463018.66,250371680.1,204834992.487,12766220.56,31877007.14,60047659.99,4200855037.0,2962.884309,2968.489846,2916.033237,10597028,548669691.247,104690887.69,0.17034478147969145,0.4563249694565099,0.1219420413914345,0.30448693141652355,0.017704575518071586
base,2025-12-25,19.15110666,4378579012,69052469.79,192583442.5,149063372.161,8264851.823,21207556.96,43208268.56,4197174226.0,2944.832916,2958.962688,2911.769144,10442836,410699284.45100003,72680677.343,0.16813389359152525,0.46891594358980887,0.1137145679586323,0.2917908546712593,0.016025881721026036
base,2025-12-26,19.24828888,4419890140,101921022.6,270653597.0,219826468.37,11425792.12,18789025.13,105692946.9,4197013130.0,2902.633856,2976.662466,2902.633856,10285128,592401087.97,135907764.15,0.172047325147994,0.45687559070402356,0.08407019416042684,0.13824835724074414,0.025503943546643554
base,2025-12-27,12.1404049,4377976807,35767330.89,120771173.1,79964129.20899999,2682362.191,24742409.25,57931458.2,4200345670.0,2927.249068,2940.6791,2923.334952,9183834,236502633.199,85356229.641,0.15123438756770355,0.5106546657278852,0.0314254999580201,0.28987233098350484,0.005925067391634635
base,2025-12-28,21.08278222,4425904247,42160863.82,149814603.0,113063212.776,4081383.266,22412432.56,81800598.93,4177623257.0,2948.359611,2952.048119,2932.345169,9701130,305038679.59599996,108294414.75600001,0.1382148122193513,0.4911331349795305,0.037687846369508844,0.20695834231615576,0.006682682101087795
base,2025-12-29,39.89078986,4441387305,145481097.0,373849557.4,295774388.59800005,17167659.28,44542886.57,143405432.8,4160336766.0,2957.186178,3041.20248,2924.500326,11313293,815105042.998,205115978.65,0.17848140954313413,0.4586519990416956,0.08369732769232019,0.21715951562216335,0.03946391839249293
base,2025-12-30,28.2225363,4459358349,107247317.0,282375683.8,229065054.409,28857989.34,33646596.41,167716745.2,4151195633.0,2934.381437,2983.851283,2930.093729,10970776,618688055.209,230221330.95,0.1733463513592009,0.4564104340184978,0.12534889456558412,0.14614890927421248,0.018319893018052716
base,2025-12-31,19.99916292,4502948136,70608317.85,233541508.1,190869853.232,31191839.51,18478484.87,170895748.3,4143514644.0,2965.56034,2999.061878,2965.56034,11309893,495019679.182,220566072.68,0.14263739568228356,0.47178227032492503,0.14141721403932103,0.08377754858431385,0.011296866075569375
optimism,2025-01-01,3.096521421,785632906,898879.3154,24053590.0,25218100.81,1092.283796,774313.0415,9595165.68766,1281211438.0,3345.613945,3361.268597,3323.542395,667417,50170570.1254,10370571.012955999,0.01791646603084787,0.4794362499744112,0.0001053253282423316,0.07466445584651486,0.011276316580513382
optimism,2025-01-02,3.872323757,802227777,1406737.446,40891885.65,42045428.360999994,25622.14446,3109392.719,9358026.988699999,1261176212.0,3372.751299,3471.640783,3372.751299,877279,84344051.45699999,12493041.85216,0.016678561459869855,0.48482240233441204,0.0020509132013809776,0.2488899625724377,0.02932012331573927
optimism,2025-01-03,4.388835386,802998436,1756066.487,42214533.91,35182742.910000004,40327.10285,2171463.299,8195014.847709999,1258117242.0,3451.988792,3613.782353,3433.130554,825000,79153343.30700001,10406805.249559999,0.022185626198870875,0.5333259739423629,0.003875070387399153,0.20865801241853835,0.05233267252160887
optimism,2025-01-04,3.176839604,840708026,1469428.608,38757981.13,31822576.502,430733.2169,3680726.875,2753995.67492,1260433800.0,3606.967894,3659.712804,3583.368377,901190,72049986.24000001,6865455.7668200005,0.020394571667304733,0.5379318325043999,0.06273920210537029,0.5361227280479399,0.0211658182838264
optimism,2025-01-05,2.195758153,850719797,790215.4153,31041815.84,27759285.448000003,243.9324345,4191899.527,4306244.5877,1261214676.0,3659.359159,3659.359159,3610.825572,784736,59591316.7033,8498388.0471345,0.013260579880025375,0.5209117293808846,2.8703376822413933e-05,0.49325819246550306,0.013262865133266329
optimism,2025-01-06,8.714956331,853903508,2179940.668,53253265.18,92691660.0,67172.35988,9376942.476,5334385.878900001,1261128191.0,3636.703526,3720.16866,3624.947376,726032,148124865.848,14778500.714780001,0.014716912353101949,0.35951603989735553,0.004545275679610775,0.6344989019503248,0.026183405746229023
optimism,2025-01-07,8.792353896,857270417,6757657.501,57535902.81,69044183.832,203294.3405,2468489.479,17072196.717299998,1244811037.0,3684.077738,3691.31909,3380.530957,856002,133337744.143,19743980.536799997,0.05068075468377995,0.4315049964269291,0.010296522533593871,0.12502491452516798,0.0843598194995526
optimism,2025-01-08,9.806410724,798140625,5608733.452,68678171.64,67668514.014,4715.204476,4337398.608,31822852.3838,1252732120.0,3397.120237,3397.120237,3265.798145,840937,141955419.106,36164966.196276,0.03951052722976277,0.483800985355248,0.0001303804474863725,0.1199337111075921,0.03865688666821241
optimism,2025-01-09,6.908560231,771612716,3901300.585,55188434.28,55353431.7,99074.34331,4257842.115,32387203.653359998,1254802794.0,3327.607255,3347.51484,3188.91346,798814,114443166.565,36744120.11167,0.03408941487811933,0.48223442199718203,0.0026963319031426147,0.11587818954597041,0.04766228940079637
optimism,2025-01-10,5.980347221,750689595,2650264.768,50587661.83,45716756.771000005,2683.4722,2249026.604,25539049.631950002,1262474729.0,3225.027671,3308.631339,3225.027671,820877,98954683.369,27790759.708150003,0.02678261076453771,0.5112204911147018,9.655987199274142e-05,0.08092713648776012,0.02592339555774317
optimism,2025-01-11,2.05429169,763340083,1327691.686,22694523.63,20722798.899,33198.16896,813956.9323,15141380.30591,1256618757.0,3265.213326,3310.819506,3232.426167,797256,44745014.215,15988535.407170001,0.02967239388103522,0.5071967017588307,0.0020763733584448518,0.050908786300400216,0.024008642368256627
optimism,2025-01-12,2.106725061,769574588,1115495.269,20857202.12,22647850.744000003,563.5549887,424125.9538,10514148.94242,1258702059.0,3285.716103,3290.733668,3239.968973,755623,44620548.133,10938838.4512087,0.024999586864667262,0.4674349149147867,5.151872305397556e-05,0.03877248536869431,0.015450116019959697
optimism,2025-01-13,10.44801626,755328353,3876134.781,68997162.53,68205545.356,8524.023447,5343395.302,26549408.5646,1259291769.0,3299.195098,3299.195098,3006.821846,1186046,141078842.667,31901327.890047,0.027474954484487515,0.48906810706449927,0.0002671996437383234,0.16749758255884714,0.08861957032405857
optimism,2025-01-14,6.278391746,738372084,1395647.799,46268043.46,37513914.154,126234.6953,3130971.932,37145761.253599994,1257918775.0,3133.342438,3232.170151,3133.342438,859720,85177605.413,40402967.880899996,0.01638514950300532,0.5431949305883923,0.0031243916454879025,0.07749361238088968,0.03154066781895726
optimism,2025-01-15,12.37360733,757529721,2397209.995,49560018.32,43476576.065,24765.8569,2081150.828,47217557.7207,1261450941.0,3226.523937,3448.855822,3196.397636,747089,95433804.38,49323474.405600004,0.025119086581257385,0.5193130321270758,0.0005021109562628089,0.04219392192216925,0.07824463445163024
optimism,2025-01-16,8.762763964,797448622,2922069.504,50831534.13,45363730.558,4076.978075,2599230.764,46460268.4158,1263941037.0,3423.52042,3423.52042,3293.9557,743372,99117334.192,49063576.157875,0.02948091297874966,0.5128420224814999,8.309581963371866e-05,0.05297678986212275,0.03784546434807007
optimism,2025-01-17,7.515221498,772276069,5279971.318,51255879.67,49942461.767000005,128702.4576,2925502.961,37009234.9816,1260267229.0,3312.648353,3498.9653,3312.648353,723184,106478312.75500001,40063440.4002,0.04958729323734577,0.48137389054930463,0.0032124664360916317,0.07302176078181732,0.05624410657148909
optimism,2025-01-18,7.360496795,801653062,3680066.332,59547388.71,59557416.704,34088.29419,5284468.814,39037553.56,1161769757.0,3480.383683,3480.383683,3253.595453,731949,122784871.746,44356110.66819,0.029971659209066092,0.48497333477029014,0.0007685140486054029,0.119137334955514,0.065161847272113
optimism,2025-01-19,12.75698831,762080267,8327724.556,115121049.1,98307378.03,15385.71196,9474738.471,33301671.5034,1154839295.0,3308.523005,3423.065929,3157.545973,1257340,221756151.686,42791795.68636,0.03755352215794133,0.519133508697463,0.0003595481730369225,0.22141483709738544,0.0802533201669547
optimism,2025-01-20,17.93570757,726090756,8140284.799,111752201.3,105057962.69,251719.7075,6665107.364,16075911.866,1139391568.0,3192.116234,3402.699166,3189.079591,1035935,224950448.78899997,22992738.9375,0.03618701293028075,0.49678585618125093,0.010947791308562105,0.28987879095732894,0.06692098888025633
optimism,2025-01-21,8.196550885,730341351,4199547.73,57940070.9,52269643.986,6124.568121,4231113.262,19022436.2838,1102181152.0,3259.530015,3346.927923,3231.37587,880014,114409262.616,23259674.113920998,0.03670636130306375,0.5064281472949302,0.00026331272274078955,0.18190767597503285,0.03545052583293986
optimism,2025-01-22,3.581284521,747026053,1873926.558,30637040.84,33403095.607,7766.658458,1758877.666,24696941.5596,1102980493.0,3332.405477,3340.716727,3240.366221,759023,65914063.004999995,26463585.884058,0.028429844445453937,0.4648027969035377,0.0002934847337782267,0.06646407156256062,0.030113534110002838
optimism,2025-01-23,9.700347405,731455294,5757686.508,56870458.75,53493670.348,10440.83231,2880141.018,12841871.6106,1108113669.0,3247.929495,3328.658027,3200.780119,814115,116121815.606,15732453.46091,0.04958315952909111,0.4897482738554555,0.0006636493370815971,0.18307004849283098,0.039372131752508976
optimism,2025-01-24,4.954390089,740061204,1985990.413,42818356.44,43879580.06,159349.0536,2231019.274,36827985.49266,1120844541.0,3323.765338,3406.576042,3298.107681,796357,88683926.913,39218353.82026,0.02239402879563825,0.48281980659252177,0.004063124483253581,0.05688712188749409,0.032634181408627526
optimism,2025-01-25,2.522696105,727665165,1431769.004,22098262.06,20889531.698,31280.02512,612671.893,22792514.023000002,1119254342.0,3300.129647,3345.396634,3284.609073,786520,44419562.761999995,23436465.941120002,0.03223284775834958,0.49748940975404193,0.0013346732906994406,0.026141820807763012,0.01841974937416757
optimism,2025-01-26,2.272221276,728773160,1346988.74,20921482.04,19264233.35,9071.573853,2826606.295,14945938.01386,1118158080.0,3321.841805,3349.753849,3259.919199,734037,41532704.129999995,17781615.882713,0.032432001917906426,0.5037351282140078,0.0005101658877818431,0.1589622851851153,0.027043626781017117
optimism,2025-01-27,11.04072781,721814141,4295013.754,59340678.92,60905052.747999996,11522.19049,1193430.709,8280204.2228,1118290011.0,3232.526242,3232.526242,3059.692579,947870,124540745.42199999,9485157.12229,0.03448681585650193,0.476476021714236,0.0012147601079715378,0.12582086871238568,0.05346705643232946
optimism,2025-01-28,5.497987618,697596991,1546437.817,33674968.13,31759684.167,137686.0577,419391.1079,7965455.56745,1041857024.0,3182.650496,3216.730627,3063.433401,700932,66981090.11400001,8522532.73305,0.023087677647049408,0.5027533602795373,0.016155532869479003,0.04920967991986937,0.04816652855620378
optimism,2025-01-29,4.902562591,672618209,1822737.286,36519661.84,34133320.729,36064.49146,818673.3604,3685572.7527,1044021358.0,3094.382803,3154.335787,3091.776164,819397,72475719.855,4540310.60456,0.025149626518324975,0.5038882250919866,0.00794317715263337,0.1803121926455376,0.020217157017337554
optimism,2025-01-30,2.962888846,693706520,1901336.417,35276409.87,28705523.645,8468.588123,812472.7992,12906971.83485,941931630.0,3109.045994,3270.555419,3109.045994,878624,65883269.932,13727913.222173,0.028859168935640618,0.5354380544015163,0.0006168882324606872,0.059183998765938675,0.05194822634071323
optimism,2025-01-31,4.651173158,709013872,3028560.822,46677235.09,42094030.813,18066.05018,734998.3555,14798316.32243,945914173.0,3252.122301,3410.367343,3227.87599,844754,91799826.725,15551380.72811,0.032990920898712625,0.508467572927219,0.001161700719431593,0.047262578696401464,0.05611454186205893
optimism,2025-02-01,3.099215422,706069821,2039938.683,34154888.12,36874368.716,4238.21016,1013523.877,12286735.6759,952665046.0,3302.883699,3323.26192,3123.677309,870569,73069195.519,13304497.76306,0.02791790259233879,0.4674321083926371,0.0003185546899611205,0.07617904073117693,0.06042738079467562
optimism,2025-02-02,13.34280793,675586060,5064082.358,58110785.55,66701262.782,2927.647898,1006941.979,6682448.0157,953851905.0,3139.882943,3155.898715,2836.414848,1134791,129876130.69,7692317.642598,0.03899163249702446,0.4474323745346559,0.0003805937344276409,0.1309022879429503,0.1017502476365406
optimism,2025-02-03,44.02182229,618364734,11089339.64,114206547.8,106505604.39,154931.7935,5124578.36,5661591.458000001,962913473.0,2829.608062,2877.772457,2466.985112,1761928,231801491.82999998,10941101.6115,0.04783981135088108,0.4926911681990274,0.014160529625020016,0.46837864613318697,0.14517464468547311
optimism,2025-02-04,6.32416081,623914365,5102708.499,50307879.62,51596925.688,69276.59914,2583458.054,2655688.1783,985515199.0,2872.743828,2872.743828,2652.669411,1069386,107007513.807,5308422.83144,0.04768551588071941,0.4701340852637309,0.013050316702297724,0.4866714909556655,0.07660774164928438
optimism,2025-02-05,4.629379176,598036545,2148674.419,35397146.81,31733373.1,22284.18626,2718908.717,463892.6786,995488692.0,2728.940978,2810.089283,2722.354915,914658,69279194.329,3205085.5818600003,0.031014714299305492,0.510934735209282,0.006952758574099561,0.8483108009309823,0.03214960261408772
optimism,2025-02-06,4.467695943,599789404,2761875.292,29081412.13,29174667.819000002,186912.377,1263931.464,1213318.7267,902330624.0,2786.040496,2843.037704,2689.64134,945930,61017955.241,2664162.5677,0.045263320953505236,0.47660417356069035,0.07015802236173728,0.4744197967960962,0.05505891397495312
optimism,2025-02-07,4.414251323,587260933,2069072.773,31671735.12,31098682.378000002,12693.51323,4524986.4,1150962.3149,818138085.0,2699.810468,2787.061683,2578.413295,1101326,64839490.271,5688642.22813,0.03191068844545513,0.4884636660101174,0.0022313783713152724,0.7954422546779634,0.07728260575067897
optimism,2025-02-08,2.072011237,580706130,864272.1481,15754898.49,15146004.893,44068.39737,861050.1373,1002269.07377,727416776.0,2640.313472,2645.669634,2604.266264,904991,31765175.531099997,1907387.60844,0.027208165346161117,0.4959802118699145,0.023104059801480167,0.4514290296790956,0.01568123271690067
optimism,2025-02-09,4.068325233,588496521,1878594.142,18947434.55,18245738.598,7327.305833,1276645.488,3620967.649,731143409.0,2634.150122,2669.817891,2587.938093,920585,39071767.29000001,4904940.442833,0.048080603266717495,0.48493927621363037,0.001493862345200646,0.2602774698040235,0.031083952777084714
optimism,2025-02-10,3.760200966,589950343,1423360.763,21867685.02,20885111.476,1283.370424,1998637.088,1147915.7377,735117091.0,2644.669354,2683.40991,2579.781303,871770,44176157.259,3147836.196124,0.03222011264255038,0.49501102804827823,0.0004076992397445084,0.634924107696889,0.039183955772491494
optimism,2025-02-11,3.424554518,604158251,1485036.175,22618878.04,21415058.936,3564.059211,726642.9876,1030412.68899,738601264.0,2683.082474,2718.803083,2596.774226,899272,45518973.151,1760619.7358010001,0.03262455350373771,0.4969109906097055,0.002024320833469766,0.4127200058162538,0.04548084458174572
optimism,2025-02-12,6.315287439,591949233,1679410.013,32504130.74,33143575.109,12359.4288,177864.9681,468800.2818,648454130.0,2606.069689,2742.831786,2586.696018,799300,67327115.862,659024.6787,0.024944036165789083,0.4827791941455435,0.018754121354575607,0.2698912102212296,0.05991235332617389
optimism,2025-02-13,4.426669242,617565167,1461555.508,31775141.83,31761510.951,2846.302011,92204.01819,342608.45815,649088615.0,2729.589578,2741.588879,2628.894251,835104,64998208.289000005,437658.77835100004,0.022486089178051186,0.48886181121668665,0.0065034729149595185,0.21067558278484447,0.04128629040361896
optimism,2025-02-14,3.723677638,609879583,1679902.07,30680488.96,30826585.524,12855.682,871691.9056,248266.30385,643732946.0,2672.290805,2777.416546,2672.290805,842046,63186976.554000005,1132813.89145,0.026586207500596974,0.4855508307757098,0.011348450170879126,0.7694925990748893,0.039339184494181514
optimism,2025-02-15,1.84855981,616596053,716234.5015,15738462.24,16323478.103,1599.150815,589468.9373,122066.50572,644804329.0,2719.643707,2733.235007,2688.258095,795552,32778174.844499998,713134.593835,0.02185095737934842,0.48015065862158063,0.0022424249627273026,0.8265886165051014,0.01653779569883934
optimism,2025-02-16,2.024051037,609602812,859980.1664,17734727.91,16755249.259,361.219029,647555.5513,92052.49097,644695237.0,2699.625633,2714.407037,2668.090946,698240,35349957.3354,739969.2612990001,0.02432761539824554,0.5016902210583482,0.0004881541003012581,0.8751114203895851,0.017156486600896095
